GraphID,NumNodes,NumEdges,MaxPossibleEdges,DensityCategory,DensityValue,MatrixCreationTime_ms,ListCreationTime_ms,Matrix_Exec_Time_ms,List_Exec_Time_ms,Algorithm,Algorithm_Name,Algorithm_Type_Code,Best_Representation
g_getneigh_500_Medium_4,500,31187.0,124750.0,Medium,0.2499959919839679,7.080625000526197,0.4704170005425112,0.0293017499998313,2.5270999685744755e-05,GetNeighbors,GetNeighbors,2,1
g_getneigh_500_Medium_5,500,31187.0,124750.0,Medium,0.2499959919839679,7.162667001466616,0.4500409995671361,0.0295113749998563,2.6853999770537484e-05,GetNeighbors,GetNeighbors,2,1
g_getneigh_500_Dense_1,500,74850.0,124750.0,Dense,0.6,17.203792000145768,1.0237500009679934,0.0308621875001335,2.5499999537714757e-05,GetNeighbors,GetNeighbors,2,1
g_getneigh_500_Dense_2,500,74850.0,124750.0,Dense,0.6,17.13637499960896,1.001749998977175,0.0307722084999113,2.3791500098013785e-05,GetNeighbors,GetNeighbors,2,1
g_getneigh_500_Dense_3,500,74850.0,124750.0,Dense,0.6,17.053207999197184,1.0025829997175606,0.0308554374996674,2.6749999960884452e-05,GetNeighbors,GetNeighbors,2,1
g_getneigh_500_Dense_4,500,74850.0,124750.0,Dense,0.6,16.53479100059485,0.9646250000514556,0.0311710419991868,2.5875000574160367e-05,GetNeighbors,GetNeighbors,2,1
g_getneigh_500_Dense_5,500,74850.0,124750.0,Dense,0.6,17.409709000276052,1.0202499997831185,0.0309103125000547,2.6812500436790287e-05,GetNeighbors,GetNeighbors,2,1
g_10_Sparse_1,10,9.0,45.0,Sparse,0.2,0.1062499995896359,0.0037079989851918,0.0001070834996426,3.7479000638995785e-05,has_edge,HasEdge,3,1
g_10_Sparse_2,10,9.0,45.0,Sparse,0.2,0.0178749996848637,0.0022080002963775,0.0001102499991247,3.608350016293116e-05,has_edge,HasEdge,3,1
g_10_Sparse_3,10,9.0,45.0,Sparse,0.2,0.0177920010173693,0.0021670002752216,0.0001089580000552,3.6770499718841165e-05,has_edge,HasEdge,3,1
g_10_Sparse_4,10,9.0,45.0,Sparse,0.2,0.015707999409642,0.0016250014596153,0.0001098124994314,3.6624999665946234e-05,has_edge,HasEdge,3,1
g_10_Sparse_5,10,9.0,45.0,Sparse,0.2,0.0127909988805186,0.0018329992599319,0.0001229790004799,4.085399996256456e-05,has_edge,HasEdge,3,1
g_10_Medium_1,10,11.0,45.0,Medium,0.2444444444444444,0.0148750004882458,0.0019580002117436,0.0001207289997182,4.304200047045015e-05,has_edge,HasEdge,3,1
g_10_Medium_2,10,11.0,45.0,Medium,0.2444444444444444,0.0294579986075405,0.0027500009309733,0.0001118959999075,3.924999964510789e-05,has_edge,HasEdge,3,1
g_10_Medium_3,10,11.0,45.0,Medium,0.2444444444444444,0.0198749985429458,0.0018749997252598,0.0001076040007319,3.5687499803316314e-05,has_edge,HasEdge,3,1
g_10_Medium_4,10,11.0,45.0,Medium,0.2444444444444444,0.0120420008897781,0.0014170000213198,0.0001120835004257,3.924999964510789e-05,has_edge,HasEdge,3,1
g_10_Medium_5,10,11.0,45.0,Medium,0.2444444444444444,0.0131670003611361,0.0017920010577654,0.0001061875000232,3.80415003746748e-05,has_edge,HasEdge,3,1
g_10_Dense_1,10,27.0,45.0,Dense,0.6,0.0312920001306338,0.0025419994926778,0.0001075000000128,4.391649963508826e-05,has_edge,HasEdge,3,1
g_10_Dense_2,10,27.0,45.0,Dense,0.6,0.018666998585104,0.0018329992599319,0.0001100830004361,4.1854000301100314e-05,has_edge,HasEdge,3,1
g_10_Dense_3,10,27.0,45.0,Dense,0.6,0.0226249994739191,0.0018749997252598,0.0001116250004997,4.297949999454431e-05,has_edge,HasEdge,3,1
g_10_Dense_4,10,27.0,45.0,Dense,0.6,0.0148750004882458,0.0014999986888142,0.0001336039995294,4.183349938102765e-05,has_edge,HasEdge,3,1
g_10_Dense_5,10,27.0,45.0,Dense,0.6,0.0572919998376164,0.0022919994080439,0.0002706665000005,5.200000032345997e-05,has_edge,HasEdge,3,1
g_50_Sparse_1,50,61.0,1225.0,Sparse,0.0497959183673469,0.054791998991277,0.0070000005507608,0.0001132084998971,3.893749999406282e-05,has_edge,HasEdge,3,1
g_50_Sparse_2,50,61.0,1225.0,Sparse,0.0497959183673469,0.0304580007650656,0.0058750010794028,0.0001120830002037,3.820799975073896e-05,has_edge,HasEdge,3,1
g_50_Sparse_3,50,61.0,1225.0,Sparse,0.0497959183673469,0.0330410002788994,0.0052499999583233,0.000118166500215,3.777050005737692e-05,has_edge,HasEdge,3,1
g_50_Sparse_4,50,61.0,1225.0,Sparse,0.0497959183673469,0.0312499996653059,0.0055000000429572,0.0001108545002352,4.012499994132668e-05,has_edge,HasEdge,3,1
g_50_Sparse_5,50,61.0,1225.0,Sparse,0.0497959183673469,0.0543749993084929,0.0084999992395751,0.0001061664997905,3.82704993171501e-05,has_edge,HasEdge,3,1
g_50_Medium_1,50,306.0,1225.0,Medium,0.2497959183673469,0.0871669999469304,0.0070420010160887,0.0001098539996746,6.979150020924862e-05,has_edge,HasEdge,3,1
g_50_Medium_2,50,306.0,1225.0,Medium,0.2497959183673469,0.0934170002437895,0.0067919991124654,0.0001183124995804,6.737500007147901e-05,has_edge,HasEdge,3,1
g_50_Medium_3,50,306.0,1225.0,Medium,0.2497959183673469,0.0843329999042907,0.0068749995989492,0.0001123749998441,6.352049967972562e-05,has_edge,HasEdge,3,1
g_50_Medium_4,50,306.0,1225.0,Medium,0.2497959183673469,0.0928330009628553,0.0072080001700669,0.0001238750000993,6.487500013463432e-05,has_edge,HasEdge,3,1
g_50_Medium_5,50,306.0,1225.0,Medium,0.2497959183673469,0.1089580000552814,0.008291999620269,0.0001206875003845,6.320850025076652e-05,has_edge,HasEdge,3,1
g_50_Dense_1,50,735.0,1225.0,Dense,0.6,0.2042920004896586,0.0119590004032943,0.0001128334997702,8.760450054978719e-05,has_edge,HasEdge,3,1
g_50_Dense_2,50,735.0,1225.0,Dense,0.6,0.1799999990907963,0.0089160002971766,0.0001310210000156,0.0001758335001795,has_edge,HasEdge,3,0
g_50_Dense_3,50,735.0,1225.0,Dense,0.6,0.2381249996687984,0.0148750004882458,0.0001096460000553,8.51459999466897e-05,has_edge,HasEdge,3,1
g_50_Dense_4,50,735.0,1225.0,Dense,0.6,0.167124999279622,0.0696659990353509,0.0001189164995594,9.370849966217064e-05,has_edge,HasEdge,3,1
g_50_Dense_5,50,735.0,1225.0,Dense,0.6,0.1634170002944301,0.0079170004028128,0.0001141040002039,8.977099969342817e-05,has_edge,HasEdge,3,1
g_100_Sparse_1,100,247.0,4950.0,Sparse,0.0498989898989899,0.0963750007940689,0.0146250004036119,0.0001097085005312,4.568750046018977e-05,has_edge,HasEdge,3,1
g_100_Sparse_2,100,247.0,4950.0,Sparse,0.0498989898989899,0.0823749996925471,0.0125419992400566,0.0001091670001187,5.064600009063725e-05,has_edge,HasEdge,3,1
g_100_Sparse_3,100,247.0,4950.0,Sparse,0.0498989898989899,0.0780000009399373,0.0109170014184201,0.0001107915004467,4.5208500523585826e-05,has_edge,HasEdge,3,1
g_100_Sparse_4,100,247.0,4950.0,Sparse,0.0498989898989899,0.0764999986131442,0.0110000000859145,0.0001326664996668,4.545799947663909e-05,has_edge,HasEdge,3,1
g_100_Sparse_5,100,247.0,4950.0,Sparse,0.0498989898989899,0.075208999987808,0.0108749991341028,0.0001246665005965,5.066700032330118e-05,has_edge,HasEdge,3,1
g_100_Medium_1,100,1237.0,4950.0,Medium,0.2498989898989899,0.459291999504785,0.0657090004096971,0.0001135835000241,9.018750006362096e-05,has_edge,HasEdge,3,1
g_100_Medium_2,100,1237.0,4950.0,Medium,0.2498989898989899,0.2993340003740741,0.0149170009535737,0.000111729499622,9.6792000476853e-05,has_edge,HasEdge,3,1
g_100_Medium_3,100,1237.0,4950.0,Medium,0.2498989898989899,0.2787499997793929,0.014792000001762,0.000110291499368,0.0001013539995255,has_edge,HasEdge,3,1
g_100_Medium_4,100,1237.0,4950.0,Medium,0.2498989898989899,0.3048329999728594,0.0174169999809237,0.0001224790003107,9.89165000646608e-05,has_edge,HasEdge,3,1
g_100_Medium_5,100,1237.0,4950.0,Medium,0.2498989898989899,0.2894170011131791,0.0164580014825332,0.0001193539992527,0.0001006664997476,has_edge,HasEdge,3,1
g_100_Dense_1,100,2970.0,4950.0,Dense,0.6,0.7012500009295763,0.0246660001721465,0.0001189795002574,0.0001871459999165,has_edge,HasEdge,3,0
g_100_Dense_2,100,2970.0,4950.0,Dense,0.6,0.6707909997203387,0.0290420011879177,0.0001196875000459,0.0001540625007692,has_edge,HasEdge,3,0
g_100_Dense_3,100,2970.0,4950.0,Dense,0.6,0.6704580009682104,0.0291669985017506,0.0001241039999513,0.0001574789994265,has_edge,HasEdge,3,0
g_100_Dense_4,100,2970.0,4950.0,Dense,0.6,0.7194999998318963,0.0248750002356246,0.0001217085000462,0.0001412709998476,has_edge,HasEdge,3,0
g_100_Dense_5,100,2970.0,4950.0,Dense,0.6,0.6445420003728941,0.0267919986072229,0.0001188334999824,0.0001422289997208,has_edge,HasEdge,3,0
g_200_Sparse_1,200,995.0,19900.0,Sparse,0.05,0.2573330002633156,0.0270829987130127,0.0001096040004995,6.066649984859396e-05,has_edge,HasEdge,3,1
g_200_Sparse_2,200,995.0,19900.0,Sparse,0.05,0.278041999990819,0.0279579999187262,0.0001603750006324,7.193750025180634e-05,has_edge,HasEdge,3,1
g_200_Sparse_3,200,995.0,19900.0,Sparse,0.05,0.2685829986148746,0.0359579989890335,0.0001563125006214,6.0812500123574864e-05,has_edge,HasEdge,3,1
g_200_Sparse_4,200,995.0,19900.0,Sparse,0.05,0.265040998783661,0.0549579999642446,0.0001558124995426,5.956249970040517e-05,has_edge,HasEdge,3,1
g_200_Sparse_5,200,995.0,19900.0,Sparse,0.05,0.2660410009411862,0.0283749996015103,0.0001123539996115,5.931249961577123e-05,has_edge,HasEdge,3,1
g_200_Medium_1,200,4975.0,19900.0,Medium,0.25,1.0348329997214023,0.0495000003866152,0.0001133750001827,0.0001508334999016,has_edge,HasEdge,3,0
g_200_Medium_2,200,4975.0,19900.0,Medium,0.25,1.156874999651336,0.0530830002389848,0.0001220210006067,0.0001587084998391,has_edge,HasEdge,3,0
g_200_Medium_3,200,4975.0,19900.0,Medium,0.25,1.109458000428276,0.0496249995194375,0.0001276249995498,0.0001689169994278,has_edge,HasEdge,3,0
g_200_Medium_4,200,4975.0,19900.0,Medium,0.25,1.0543749995122198,0.0438330007455078,0.0001093335004043,0.0001606670002729,has_edge,HasEdge,3,0
g_200_Medium_5,200,4975.0,19900.0,Medium,0.25,1.1661250009638024,0.0537500000064028,0.0001124165000874,0.0001692919995548,has_edge,HasEdge,3,0
g_200_Dense_1,200,11940.0,19900.0,Dense,0.6,2.6594160008244216,0.104208000266226,0.0001316249999945,0.000316562500302,has_edge,HasEdge,3,0
g_200_Dense_2,200,11940.0,19900.0,Dense,0.6,2.6353329994890373,0.0731250001990702,0.0001224375000674,0.0002822705000653,has_edge,HasEdge,3,0
g_200_Dense_3,200,11940.0,19900.0,Dense,0.6,2.476125000612228,0.0653750012133969,0.0001192290001199,0.0002711249999265,has_edge,HasEdge,3,0
g_200_Dense_4,200,11940.0,19900.0,Dense,0.6,2.65491600112,0.0702910001564305,0.0001174999997601,0.0002777500003503,has_edge,HasEdge,3,0
g_200_Dense_5,200,11940.0,19900.0,Dense,0.6,2.530042000216781,0.0616249999438878,0.0001133750001827,0.0003617080001276,has_edge,HasEdge,3,0
g_500_Sparse_1,500,6237.0,124750.0,Sparse,0.0499959919839679,1.5186669988906942,0.1310829993599327,0.0001528334996692,0.0001894999995784,has_edge,HasEdge,3,0
g_500_Sparse_2,500,6237.0,124750.0,Sparse,0.0499959919839679,1.540291999845067,0.1258749998669373,0.0001576044996909,0.0001750210003592,has_edge,HasEdge,3,0
g_500_Sparse_3,500,6237.0,124750.0,Sparse,0.0499959919839679,1.5277080001396826,0.1831249992392258,0.0001597085001776,0.0001760420000209,has_edge,HasEdge,3,0
g_500_Sparse_4,500,6237.0,124750.0,Sparse,0.0499959919839679,1.5203330003714657,0.1411659995937952,0.0001756664996719,0.000193271000171,has_edge,HasEdge,3,0
g_500_Sparse_5,500,6237.0,124750.0,Sparse,0.0499959919839679,1.5677499995945254,0.1392909998685354,0.0001589375006005,0.0001920830000017,has_edge,HasEdge,3,0
g_500_Medium_1,500,31187.0,124750.0,Medium,0.2499959919839679,7.261375001689885,0.4861659999733092,0.000155104499754,0.0006660834997092,has_edge,HasEdge,3,0
g_500_Medium_2,500,31187.0,124750.0,Medium,0.2499959919839679,7.365082999967853,0.4730420005216729,0.0001551875002405,0.0006636250000155,has_edge,HasEdge,3,0
g_500_Medium_3,500,31187.0,124750.0,Medium,0.2499959919839679,7.008917000348447,0.5147080009919591,0.0001574375000927,0.0006748125006197,has_edge,HasEdge,3,0
g_500_Medium_4,500,31187.0,124750.0,Medium,0.2499959919839679,7.220292000056361,0.4704589991888497,0.0001569374999235,0.0006831250002505,has_edge,HasEdge,3,0
g_500_Medium_5,500,31187.0,124750.0,Medium,0.2499959919839679,7.272499999089632,0.4410000001371372,0.0001535415003672,0.000657041499835,has_edge,HasEdge,3,0
g_500_Dense_1,500,74850.0,124750.0,Dense,0.6,18.074542000249497,1.1558340011106338,0.0001718749999781,0.0013218955000411,has_edge,HasEdge,3,0
g_500_Dense_2,500,74850.0,124750.0,Dense,0.6,17.95704200048931,1.042125000822125,0.0001666039997871,0.0013143539999873,has_edge,HasEdge,3,0
g_500_Dense_3,500,74850.0,124750.0,Dense,0.6,17.128082999988692,1.00683399978152,0.0001667914993959,0.0012939999996888,has_edge,HasEdge,3,0
g_500_Dense_4,500,74850.0,124750.0,Dense,0.6,17.02395800020895,0.9987079993152292,0.0001628540003366,0.0013066874998912,has_edge,HasEdge,3,0
g_500_Dense_5,500,74850.0,124750.0,Dense,0.6,21.523416999116307,1.017249998767511,0.0001588750001246,0.0012567704998218,has_edge,HasEdge,3,0
dijkstra_10_Sparse_0,10,,,,0.05,,,0.003766399458982,0.0012331998732406,Dijkstra,Dijkstra,4,1
dijkstra_10_Sparse_1,10,,,,0.05,,,0.0151913998706731,0.0014333993021864,Dijkstra,Dijkstra,4,1
dijkstra_10_Sparse_2,10,,,,0.05,,,0.0082505997852422,0.000974800059339,Dijkstra,Dijkstra,4,1
dijkstra_10_Medium_0,10,,,,0.25,,,0.0023997992684599,0.0006750000466126,Dijkstra,Dijkstra,4,1
dijkstra_10_Medium_1,10,,,,0.25,,,0.0330250004481058,0.0035170000046491,Dijkstra,Dijkstra,4,1
dijkstra_10_Medium_2,10,,,,0.25,,,0.0304749992210418,0.0027084010071121,Dijkstra,Dijkstra,4,1
dijkstra_10_Dense_0,10,,,,0.6,,,0.0289081996015738,0.0049084002966992,Dijkstra,Dijkstra,4,1
dijkstra_10_Dense_1,10,,,,0.6,,,0.0310000003082677,0.0048416011850349,Dijkstra,Dijkstra,4,1
dijkstra_10_Dense_2,10,,,,0.6,,,0.0300334009807556,0.0047417997848242,Dijkstra,Dijkstra,4,1
dijkstra_50_Sparse_0,50,,,,0.05,,,0.6934083998203278,0.0172917993040755,Dijkstra,Dijkstra,4,1
dijkstra_50_Sparse_1,50,,,,0.05,,,0.6932500007678755,0.0145166006404906,Dijkstra,Dijkstra,4,1
dijkstra_50_Sparse_2,50,,,,0.05,,,0.840199799858965,0.0196918008441571,Dijkstra,Dijkstra,4,1
dijkstra_50_Medium_0,50,,,,0.25,,,0.5240001992206089,0.0536002000444568,Dijkstra,Dijkstra,4,1
dijkstra_50_Medium_1,50,,,,0.25,,,0.530941599572543,0.0526916002854704,Dijkstra,Dijkstra,4,1
dijkstra_50_Medium_2,50,,,,0.25,,,0.4821668007934931,0.0498086010338738,Dijkstra,Dijkstra,4,1
dijkstra_50_Dense_0,50,,,,0.6,,,0.4658833997382317,0.0805581999884452,Dijkstra,Dijkstra,4,1
dijkstra_50_Dense_1,50,,,,0.6,,,0.4313247991376556,0.068424800701905,Dijkstra,Dijkstra,4,1
dijkstra_50_Dense_2,50,,,,0.6,,,0.4408998000144493,0.07253340081661,Dijkstra,Dijkstra,4,1
dijkstra_100_Sparse_0,100,,,,0.05,,,2.0809164001548197,0.05117499968037,Dijkstra,Dijkstra,4,1
dijkstra_100_Sparse_1,100,,,,0.05,,,2.053350400819909,0.0478497997391969,Dijkstra,Dijkstra,4,1
dijkstra_100_Sparse_2,100,,,,0.05,,,1.907324799685739,0.046274799387902,Dijkstra,Dijkstra,4,1
dijkstra_100_Medium_0,100,,,,0.25,,,1.2848082005803008,0.1232668000739067,Dijkstra,Dijkstra,4,1
dijkstra_100_Medium_1,100,,,,0.25,,,1.3082666002446786,0.1052830019034445,Dijkstra,Dijkstra,4,1
dijkstra_100_Medium_2,100,,,,0.25,,,1.2870829996245448,0.1269418004085309,Dijkstra,Dijkstra,4,1
dijkstra_100_Dense_0,100,,,,0.6,,,1.3000501996430105,0.1856334012700244,Dijkstra,Dijkstra,4,1
dijkstra_100_Dense_1,100,,,,0.6,,,1.31086659966968,0.193241800297983,Dijkstra,Dijkstra,4,1
dijkstra_100_Dense_2,100,,,,0.6,,,1.2631247991521375,0.1967999996850267,Dijkstra,Dijkstra,4,1
dijkstra_200_Sparse_0,200,,,,0.05,,,5.927483199775452,0.1475247991038486,Dijkstra,Dijkstra,4,1
dijkstra_200_Sparse_1,200,,,,0.05,,,5.96727520096465,0.1514917996246367,Dijkstra,Dijkstra,4,1
dijkstra_200_Sparse_2,200,,,,0.05,,,5.809166801191168,0.145824999344768,Dijkstra,Dijkstra,4,1
dijkstra_200_Medium_0,200,,,,0.25,,,4.778424800315406,0.3725248003320303,Dijkstra,Dijkstra,4,1
dijkstra_200_Medium_1,200,,,,0.25,,,4.649708000215469,0.3586751998227555,Dijkstra,Dijkstra,4,1
dijkstra_200_Medium_2,200,,,,0.25,,,4.732125000009546,0.3789665992371738,Dijkstra,Dijkstra,4,1
dijkstra_200_Dense_0,200,,,,0.6,,,4.825950200029183,0.6469836000178475,Dijkstra,Dijkstra,4,1
dijkstra_200_Dense_1,200,,,,0.6,,,4.8799999996845145,0.6560581998201087,Dijkstra,Dijkstra,4,1
dijkstra_200_Dense_2,200,,,,0.6,,,4.906533200846752,0.6438497992348857,Dijkstra,Dijkstra,4,1
dijkstra_500_Sparse_0,500,,,,0.05,,,31.539758200960932,0.7419248002406675,Dijkstra,Dijkstra,4,1
dijkstra_500_Sparse_1,500,,,,0.05,,,31.49535820048186,0.7583834005345125,Dijkstra,Dijkstra,4,1
dijkstra_500_Sparse_2,500,,,,0.05,,,31.209066999872448,0.7439166001859121,Dijkstra,Dijkstra,4,1
dijkstra_500_Medium_0,500,,,,0.25,,,29.753299999720184,2.118174999486655,Dijkstra,Dijkstra,4,1
dijkstra_500_Medium_1,500,,,,0.25,,,29.80345820033108,2.0459415987716056,Dijkstra,Dijkstra,4,1
dijkstra_500_Medium_2,500,,,,0.25,,,29.829416599386605,2.05488339997828,Dijkstra,Dijkstra,4,1
dijkstra_500_Dense_0,500,,,,0.6,,,31.731541799672417,4.285441800311673,Dijkstra,Dijkstra,4,1
dijkstra_500_Dense_1,500,,,,0.6,,,31.622633399092592,4.154799999378156,Dijkstra,Dijkstra,4,1
dijkstra_500_Dense_2,500,,,,0.6,,,31.605383399437414,4.093483399628894,Dijkstra,Dijkstra,4,1
